neg_pos,word,value,inflections
neg,übermäßig,-0.1844,"übermäßiger,übermäßigste,übermäßiges,übermäßigst,übermäßigstes,übermäßigster,übermäßigsten,übermäßige,übermäßigeren,übermäßigerem,übermäßigstem,übermäßigerer,übermäßigeres,übermäßigen,übermäßigem,übermäßigere"
neg,überschreiten,-0.0048,NA
neg,überschwemmen,-0.0048,"überschwemmet,überschwemm,überschwemmst,überschwemmt,überschwemmte,überschwemmtet,überschwemmtest,überschwemme,überschwemmten,überschwemmest"
neg,übersehen,-0.5128,NA
neg,übertreiben,-0.0372,NA
neg,übertreten,-0.329,NA
neg,übertrieben,-0.3203,"übertriebenes,übertriebenerer,übertriebeneres,übertriebener,übertriebner,übertriebeneren,übertriebenste,übertriebenen,übertriebenem,übertriebnerem,übertriebneren,übertriebnere,übertriebenerem,übertriebenst,übertriebnerer,übertriebenstem,übertriebneres,übertriebene,übertriebenere,übertriebensten,übertriebenstes,übertriebenster"
neg,überwältigen,-0.0048,"überwältigest,überwältigten,überwältige,überwältigt,überwältigte,überwältigtest,überwältigst,überwältiget,überwältig,überwältigtet"
pos,Abmachung,0.004,Abmachungen
pos,Abschluß,0.004,"Abschlüße,Abschlußs,Abschlußes,Abschlüßen"
pos,Abstimmung,0.004,Abstimmungen
pos,Agilität,0.004,NA
pos,Aktivität,0.004,Aktivitäten
pos,Aktualisierung,0.004,Aktualisierungen
pos,Aktualität,0.004,Aktualitäten
pos,Akzeptanz,0.004,NA
pos,Andrang,0.004,"Andrangs,Andranges"
pos,Anerkennung,0.0855,Anerkennungen
pos,Angebot,0.0711,"Angeboten,Angebote,Angebots,Angebotes"
pos,Angemessenheit,0.004,NA
pos,Anhebung,0.004,Anhebungen
pos,Anheiterung,0.004,NA
pos,Ankurbelung,0.004,NA
pos,Annehmlichkeit,0.004,Annehmlichkeiten
pos,Annäherung,0.004,Annäherungen
pos,Anpassung,0.004,Anpassungen
pos,Anpassungsfähigkeit,0.004,NA
pos,Anreicherung,0.004,Anreicherungen
pos,Anspruch,0.004,"Anspruchs,Anspruches,Ansprüchen,Ansprüche"
pos,Anstand,0.004,"Anstands,Anständen,Anstände,Anstandes"
pos,Anstieg,0.004,"Anstiegen,Anstiegs,Anstiege,Anstieges"
pos,Anständigkeit,0.004,NA
pos,Anteil,0.004,"Anteilen,Anteiles,Anteils,Anteile"
pos,Anziehung,0.004,Anziehungen
pos,Applaus,0.0871,"Applausen,Applauss,Applause,Applauses"
pos,Attraktivität,0.004,NA
pos,Aufbereitung,0.004,Aufbereitungen
pos,Aufbesserung,0.004,Aufbesserungen
pos,Auferstehung,0.004,Auferstehungen
pos,Aufmerksamkeit,0.004,Aufmerksamkeiten
pos,Aufmunterung,0.004,Aufmunterungen
pos,Aufrichtigkeit,0.004,NA
pos,Aufschwung,0.004,"Aufschwüngen,Aufschwungs,Aufschwunges,Aufschwünge"
pos,Aufstieg,0.004,"Aufstiegen,Aufstiege,Aufstiegs,Aufstieges"
pos,Aufstockung,0.004,Aufstockungen
pos,Auftrag,0.004,"Aufträgen,Aufträge,Auftrages,Auftrags"
pos,Auftrieb,0.004,"Auftrieben,Auftriebs,Auftriebes,Auftriebe"
pos,Aufwertung,0.004,Aufwertungen
pos,Aufwärtstrend,0.004,NA
pos,Augenweide,0.0844,Augenweiden
pos,Ausbau,0.004,"Ausbaues,Ausbaus"
pos,Ausbildung,0.004,Ausbildungen
pos,Ausdauer,0.0886,NA
pos,Ausgleich,0.004,"Ausgleichen,Ausgleichs,Ausgleiches,Ausgleiche"
pos,Ausgleichszahlung,0.004,Ausgleichszahlungen
pos,Auszeichnung,0.004,Auszeichnungen
pos,Authentizität,0.004,NA
pos,Autonomie,0.004,Autonomien
pos,Bedeutung,0.004,Bedeutungen
pos,Befreiung,0.004,Befreiungen
pos,Befriedigung,0.004,Befriedigungen
pos,Beförderung,0.004,Beförderungen
pos,Begeisterung,0.32,Begeisterungen
pos,Begnadigung,0.004,Begnadigungen
pos,Begünstigung,0.004,Begünstigungen
pos,Beifall,0.3265,"Beifalles,Beifalls"
pos,Beifallsruf,0.004,"Beifallsrufen,Beifallsrufes,Beifallsrufe,Beifallsrufs"
pos,Beilegung,0.004,Beilegungen
pos,Beisteuerung,0.004,NA
pos,Beitritt,0.004,"Beitritten,Beitritts,Beitritte,Beitrittes"
pos,Bekräftigung,0.004,Bekräftigungen
pos,Belastbarkeit,0.004,Belastbarkeiten
pos,Belebtheit,0.004,NA
pos,Beliebtheit,0.004,NA
pos,Belohnung,0.0813,Belohnungen
pos,Benefiz,0.004,"Benefizes,Benefizen,Benefize"
pos,Bereicherung,0.004,Bereicherungen
pos,Bereitschaft,0.004,Bereitschaften
pos,Bereitstellung,0.004,Bereitstellungen
pos,Beruhigung,0.004,Beruhigungen
pos,Bescheidenheit,0.0852,NA
pos,Beschleunigung,0.004,Beschleunigungen
pos,Beschwichtigung,0.004,Beschwichtigungen
pos,Besitz,0.004,"Besitzes,Besitzs"
pos,Besserung,0.004,"Besserungen,Besserungnen"
pos,Bestätigung,0.004,Bestätigungen
pos,Beteiligung,0.004,Beteiligungen
pos,Bewunderer,0.004,"Bewunderers,Bewunderern"
pos,Bewunderung,0.004,Bewunderungen
pos,Bildung,0.004,Bildungen
pos,Blüte,0.004,Blüten
pos,Bonität,0.004,Bonitäten
pos,Bonus,0.004,"Bonussen,Bonuses,Bonusen,Bonuss,Bonuse,Bonusse,Bonusses"
pos,Boom,0.004,Booms
pos,Brillanz,0.004,NA
pos,Brüderlichkeit,0.004,NA
pos,Bund,0.004,"Bünden,Bunden,Bunds,Bundes,Bunde,Bünde"
pos,Bündnis,0.004,"Bündnise,Bündnises,Bündnisen,Bündnissen,Bündniss,Bündnisse,Bündnisses"
pos,Champion,0.004,Champions
pos,Charisma,0.004,NA
pos,Charme,0.004,Charmes
pos,Cleverness,0.004,NA
pos,Comeback,0.0712,Comebacks
pos,Dankbarkeit,0.004,NA
pos,Diskretion,0.004,NA
pos,Disziplin,0.0611,Disziplinen
pos,Duft,0.2149,"Duftes,Düfte,Dufts,Düften"
pos,Dynamik,0.004,NA
pos,Echtheit,0.004,NA
pos,Effizienz,0.004,Effizienzen
pos,Ehre,0.0732,Ehren
pos,Ehrfurcht,0.004,NA
pos,Ehrlichkeit,0.004,NA
pos,Ehrwürdigkeit,0.004,Ehrwürdigkeiten
pos,Eifer,0.004,"Eiferes,Eifers"
pos,Eigenkapital,0.004,NA
pos,Eignung,0.004,NA
pos,Eindeutigkeit,0.004,Eindeutigkeiten
pos,Einfallsreichtum,0.004,Einfallsreichtums
pos,Einhaltung,0.004,NA
pos,Einheit,0.004,Einheiten
pos,Einheitlichkeit,0.004,NA
pos,Einkauf,0.004,"Einkäufen,Einkäufe,Einkaufes,Einkaufs"
pos,Einnahme,0.004,Einnahmen
pos,Einsparung,0.004,Einsparungen
pos,Einweihung,0.004,Einweihungen
pos,Einzigartigkeit,0.004,NA
pos,Eleganz,0.004,NA
pos,Empathie,0.004,NA
pos,Empfehlung,0.004,Empfehlungen
pos,Engagement,0.2157,Engagements
pos,Entlastung,0.004,Entlastungen
pos,Entlohnung,0.004,Entlohnungen
pos,Entschluß,0.0804,"Entschlußs,Entschlußes"
pos,Entschlüsselung,0.004,Entschlüsselungen
pos,Entschädigung,0.004,Entschädigungen
pos,Entspannung,0.0875,Entspannungen
pos,Entwirrung,0.004,Entwirrungen
pos,Erbe,0.004,"Erben,Erbes"
pos,Erfahrung,0.004,Erfahrungen
pos,Erfolg,0.3446,"Erfolgs,Erfolge,Erfolgen,Erfolges"
pos,Erfolgserlebnis,0.0884,"Erfolgserlebnisses,Erfolgserlebnissen,Erfolgserlebnisse"
pos,Erfüllung,0.004,Erfüllungen
pos,Ergiebigkeit,0.004,NA
pos,Ergänzung,0.004,Ergänzungen
pos,Erhaltung,0.004,NA
pos,Erholung,0.0865,NA
pos,Erhöhung,0.004,Erhöhungen
pos,Erlaubnis,0.004,"Erlaubnisse,Erlaubnissen"
pos,Erleichterung,0.004,Erleichterungen
pos,Erleuchtung,0.004,Erleuchtungen
pos,Erlösung,0.004,Erlösungen
pos,Ermutigung,0.004,Ermutigungen
pos,Erneuerung,0.004,Erneuerungen
pos,Ernsthaftigkeit,0.004,NA
pos,Ersparnis,0.004,"Ersparnise,Ersparnisen,Ersparnisse"
pos,Ertrag,0.004,"Erträgen,Ertrags,Erträge,Ertrages"
pos,Erweiterung,0.004,Erweiterungen
pos,Erzeugnis,0.004,"Erzeugnisen,Erzeugnisses,Erzeugnises,Erzeugnise,Erzeugniss,Erzeugnissen,Erzeugnisse"
pos,Experte,0.004,Experten
pos,Expertise,0.004,Expertisen
pos,Exzellenz,0.004,Exzellenzen
pos,Fairness,0.004,NA
pos,Faszination,0.004,NA
pos,Favorit,0.004,Favoriten
pos,Feier,0.0829,Feiern
pos,Fertigkeit,0.004,Fertigkeiten
pos,Fest,0.2346,"Festes,Fests,Feste,Festen"
pos,Festakt,0.004,"Festakts,Festaktes,Festakte,Festakten"
pos,Festigkeit,0.004,NA
pos,Festlichkeit,0.004,Festlichkeiten
pos,Finanzierung,0.004,Finanzierungen
pos,Fitness,0.0851,NA
pos,Flair,0.2216,Flairs
pos,Fleiß,0.3113,"Fleißes,Fleißs"
pos,Flexibilität,0.004,NA
pos,Fortschritt,0.004,NA
pos,Freiheit,0.004,Freiheiten
pos,Freispruch,0.004,"Freisprüchen,Freisprüche,Freispruches,Freispruchs"
pos,Freude,0.6502,Freuden
pos,Freund,0.0116,"Freunden,Freundes,Freunde,Freunds"
pos,Freundlichkeit,0.0913,Freundlichkeiten
pos,Freundschaft,0.2059,Freundschaften
pos,Frieden,0.004,Friedens
pos,Fruchtbarkeit,0.004,NA
pos,Funktionsfähigkeit,0.004,NA
pos,Furchtlosigkeit,0.004,NA
pos,Fähigkeit,0.0892,Fähigkeiten
pos,Förderung,0.0829,Förderungen
pos,Führung,0.004,Führungen
pos,Fülle,0.004,Füllen
pos,Gabe,0.0747,Gaben
pos,Garantie,0.004,Garantien
pos,Gastfreundlichkeit,0.004,Gastfreundlichkeiten
pos,Gedenken,0.004,Gedenkens
pos,Geduld,0.0789,NA
pos,Gefallen,0.3349,Gefallens
pos,Gehaltszulage,0.004,Gehaltszulagen
pos,Gelassenheit,0.0721,NA
pos,Geldgeber,0.004,"Geldgebers,Geldgebern"
pos,Gemeinschaft,0.004,Gemeinschaften
pos,Genauigkeit,0.004,NA
pos,Genehmigung,0.004,Genehmigungen
pos,Genesung,0.004,Genesungen
pos,Genialität,0.004,NA
pos,Genie,0.0697,Genies
pos,Genuss,0.0701,"Genüssen,Genusss,Genüsse,Genusses"
pos,Genuß,0.073,"Genußes,Genüßen,Genüße,Genußs"
pos,Gerechtigkeit,0.004,NA
pos,Geräumigkeit,0.004,NA
pos,Geschenk,0.4792,"Geschenken,Geschenks,Geschenkes,Geschenke"
pos,Geschick,0.004,"Geschicke,Geschicks,Geschickes,Geschicken"
pos,Geschicklichkeit,0.004,NA
pos,Gesundheit,0.004,NA
pos,Gesundung,0.004,NA
pos,Gewinn,0.004,"Gewinns,Gewinnen,Gewinne,Gewinnes"
pos,Gewinner,0.004,"Gewinnern,Gewinners"
pos,Gewährleistung,0.004,Gewährleistungen
pos,Glamour,0.004,Glamours
pos,Glanz,0.004,"Glanzs,Glanzes"
pos,Glaube,0.004,Glaubes
pos,Glaubwürdigkeit,0.004,Glaubwürdigkeiten
pos,Gleichstellung,0.004,NA
pos,Glück,0.2452,"Glücken,Glückes,Glücks,Glücke"
pos,Glückseligkeit,0.004,Glückseligkeiten
pos,Glückwunsch,0.2193,"Glückwünschen,Glückwünsche,Glückwunschs,Glückwunsches"
pos,Gnade,0.004,Gnaden
pos,Gratulation,0.428,Gratulationen
pos,Grenzenlosigkeit,0.004,NA
pos,Großzügigigkeit,0.004,NA
pos,Größe,0.004,Größen
pos,Gründlichkeit,0.004,NA
pos,Gunst,0.004,NA
pos,Gönner,0.004,"Gönnern,Gönners"
pos,Gönnerschaft,0.004,NA
pos,Gültigkeit,0.004,NA
pos,Güte,0.004,NA
pos,Hammer,0.004,"Hammern,Hammers"
pos,Harmonie,0.0795,Harmonien
pos,Harmonisierung,0.004,Harmonisierungen
pos,Hartnäckigkeit,0.004,NA
pos,Heiligtum,0.004,"Heiligtumes,Heiligtümern,Heiligtümer,Heiligtums"
pos,Heilung,0.004,Heilungen
pos,Heirat,0.004,Heiraten
pos,Heiterkeit,0.004,NA
pos,Helligkeit,0.004,Helligkeiten
pos,Herrlichkeit,0.004,Herrlichkeiten
pos,Highlight,0.004,Highlights
pos,Hilfe,0.004,Hilfen
pos,Hilfsbereitschaft,0.004,NA
pos,Hingabe,0.004,NA
pos,Hochdruckgebiet,0.004,"Hochdruckgebiete,Hochdruckgebiets,Hochdruckgebieten,Hochdruckgebietes"
pos,Hochruf,0.004,"Hochrufes,Hochrufen,Hochrufs,Hochrufe"
pos,Hochwertigkeit,0.004,NA
pos,Hoffnung,0.2038,Hoffnungen
pos,Humanität,0.004,NA
pos,Humor,0.3296,"Humoren,Humore,Humors"
pos,Hurra,0.004,Hurras
pos,Hurrageschrei,0.004,Hurrageschreis
pos,Höflichkeit,0.004,Höflichkeiten
pos,Höhepunkt,0.004,"Höhepunkten,Höhepunktes,Höhepunkts,Höhepunkte"
pos,Individualität,0.004,Individualitäten
pos,Innovation,0.004,Innovationen
pos,Inspiration,0.004,Inspirationen
pos,Integrität,0.004,NA
pos,Intellekt,0.004,"Intellekts,Intellekten,Intellektes,Intellekte"
pos,Intelligenz,0.004,Intelligenzen
pos,Interesse,0.004,NA
pos,Interessenvertretung,0.004,Interessenvertretungen
pos,Investition,0.004,Investitionen
pos,Jubel,0.0652,Jubels
pos,Jubiläum,0.004,NA
pos,Kauf,0.004,"Kaufs,Kaufes,Käufen,Käufe"
pos,Klarheit,0.004,Klarheiten
pos,Komfort,0.1808,Komforts
pos,Kommunikation,0.004,Kommunikationen
pos,Kompatibilität,0.004,Kompatibilitäten
pos,Kompensation,0.004,Kompensationen
pos,Kompetenz,0.004,Kompetenzen
pos,Kompliment,0.3323,"Komplimente,Kompliments,Komplimentes,Komplimenten"
pos,Kompromiss,0.004,"Kompromisses,Kompromisss,Kompromisse,Kompromissen"
pos,Konjunkturaufschwung,0.004,"Konjunkturaufschwünge,Konjunkturaufschwungs,Konjunkturaufschwüngen,Konjunkturaufschwunges"
pos,Konsens,0.004,"Konsense,Konsensen,Konsenses"
pos,Konsistenz,0.004,NA
pos,Konsolidierung,0.004,Konsolidierungen
pos,Konstanz,0.004,NA
pos,Konsultation,0.004,Konsultationen
pos,Kontinuität,0.004,NA
pos,Kooperation,0.004,Kooperationen
pos,Koordinierung,0.004,Koordinierungen
pos,Korrektheit,0.004,NA
pos,Korrektur,0.004,Korrekturen
pos,Kostbarkeit,0.004,Kostbarkeiten
pos,Kraft,0.004,"Kräfte,Kräften"
pos,Kreativität,0.0768,NA
pos,Kulanz,0.004,NA
pos,Kur,0.0859,Kuren
pos,Langlebigkeit,0.004,NA
pos,Laune,0.1085,Launen
pos,Lebensfähigkeit,0.004,Lebensfähigkeiten
pos,Legalität,0.004,NA
pos,Legitimität,0.004,NA
pos,Leichtigkeit,0.1725,NA
pos,Leidenschaft,0.004,Leidenschaften
pos,Leistung,0.004,Leistungen
pos,Leistungsfähigkeit,0.004,Leistungsfähigkeiten
pos,Liberalismus,0.004,NA
pos,Liebe,0.0985,Lieben
pos,Liebling,0.0873,"Lieblings,Lieblinge,Lieblingen"
pos,Linderung,0.004,"Linderungen,Linderungnen"
pos,Lob,0.7246,"Loben,Lobs,Lobes,Lobe"
pos,Lohn,0.004,"Löhne,Löhnen,Lohns,Lohnes"
pos,Loyalität,0.004,Loyalitäten
pos,Luxus,0.004,NA
pos,Lösung,0.004,Lösungen
pos,Macht,0.004,"Mächten,Mächte"
pos,Magie,0.004,Magien
pos,Majestät,0.004,Majestäten
pos,Maximum,0.004,NA
pos,Meisterschaft,0.004,Meisterschaften
pos,Meisterwerk,0.004,"Meisterwerken,Meisterwerks,Meisterwerkes,Meisterwerke"
pos,Menschenwürde,0.004,NA
pos,Menschlichkeit,0.004,Menschlichkeiten
pos,Milde,0.004,NA
pos,Mitgefühl,0.004,"Mitgefühles,Mitgefühls"
pos,Mobilität,0.004,NA
pos,Modernisierung,0.004,Modernisierungen
pos,Modernität,0.004,Modernitäten
pos,Moral,0.004,Moralen
pos,Motivation,0.004,Motivationen
pos,Mut,0.6093,"Muts,Mutes"
pos,Möglichkeit,0.004,Möglichkeiten
pos,Nachhaltigkeit,0.004,NA
pos,Nutzen,0.004,Nutzens
pos,Nähe,0.0911,NA
pos,Oase,0.004,NA
pos,Optimalität,0.004,NA
pos,Optimismus,0.0882,NA
pos,Optimist,0.0836,Optimisten
pos,Ordnungsmäßigkeit,0.004,NA
pos,Originalität,0.004,Originalitäten
pos,Pannenhilfe,0.004,Pannenhilfen
pos,Paradies,0.004,"Paradieses,Paradiesen,Paradiess,Paradiese"
pos,Partner,0.004,"Partners,Partnern"
pos,Partnerschaft,0.0779,Partnerschaften
pos,Perfektion,0.004,Perfektionen
pos,Perfektionismus,0.004,NA
pos,Perfektionist,0.004,Perfektionisten
pos,Pflege,0.004,NA
pos,Phantasie,0.075,Phantasien
pos,Plausibilität,0.004,NA
pos,Positivität,0.004,NA
pos,Potenz,0.004,Potenzen
pos,Pracht,0.004,"Prachtnen,Prachten"
pos,Praktikabilität,0.004,NA
pos,Premium,0.004,"Premien,Premiums"
pos,Prestige,0.004,Prestiges
pos,Privileg,0.004,NA
pos,Produktivität,0.004,NA
pos,Profit,0.004,NA
pos,Progression,0.004,NA
pos,Prächtigkeit,0.004,NA
pos,Präferenz,0.004,Präferenzen
pos,Präzision,0.004,NA
pos,Pünktlichkeit,0.004,NA
pos,Qualifikation,0.004,Qualifikationen
pos,Qualität,0.004,Qualitäten
pos,Qualitätsverbesserung,0.004,Qualitätsverbesserungen
pos,Rat,0.004,NA
pos,Recht,0.004,"Rechten,Rechte,Rechts,Rechtes"
pos,Rechtmäßigkeit,0.004,NA
pos,Rechtsgültigkeit,0.004,NA
pos,Rehabilitation,0.004,Rehabilitationen
pos,Reichtum,0.004,"Reichtumes,Reichtums,Reichtümer,Reichtümern"
pos,Reinheit,0.004,NA
pos,Reinigung,0.004,Reinigungen
pos,Relevanz,0.004,Relevanzen
pos,Renovierung,0.004,Renovierungen
pos,Rentabilität,0.004,NA
pos,Reparatur,0.004,Reparaturen
pos,Respekt,0.004,"Respekte,Respekts,Respektes,Respekten"
pos,Rettung,0.0707,Rettungen
pos,Robustheit,0.004,NA
pos,Romantik,0.0688,NA
pos,Ruhe,0.5017,NA
pos,Ruhm,0.004,"Ruhms,Ruhmes"
pos,Rückendeckung,0.004,NA
pos,Rückgrat,0.004,"Rückgrate,Rückgrats,Rückgrates,Rückgraten"
pos,Rücksicht,0.004,NA
pos,Rückversicherung,0.004,NA
pos,Sauberkeit,0.0755,NA
pos,Schatz,0.1096,"Schätze,Schatzes,Schätzen,Schatzs"
pos,Schenkung,0.004,Schenkungen
pos,Schirmherr,0.004,Schirmherren
pos,Schirmherrschaft,0.004,"Schirmherrschaftnen,Schirmherrschaften"
pos,Schlauheit,0.004,NA
pos,Schmuck,0.004,"Schmucks,Schmucken,Schmuckes,Schmucke"
pos,Schnelligkeit,0.004,Schnelligkeiten
pos,Schnäppchen,0.004,Schnäppchens
pos,Schuldlosigkeit,0.004,NA
pos,Schutz,0.004,"Schutzs,Schützen,Schutze,Schutzes,Schutzen,Schütze"
pos,Schutzmaßnahmen,0.004,NA
pos,Schwung,0.238,"Schwunges,Schwungs,Schwüngen,Schwünge"
pos,Schönheit,0.3286,Schönheiten
pos,Selbstständigkeit,0.004,NA
pos,Sensation,0.004,Sensationen
pos,Seriösität,0.004,NA
pos,Sicherheit,0.004,Sicherheiten
pos,Siegeszug,0.004,"Siegeszuges,Siegeszüge,Siegeszugs,Siegeszügen"
pos,Sinn,0.004,"Sinns,Sinne,Sinnes,Sinnen"
pos,Solidarität,0.004,NA
pos,Sorgfältigkeit,0.004,NA
pos,Sorglosigkeit,0.004,NA
pos,Sparsamkeit,0.004,Sparsamkeiten
pos,Spass,0.2429,"Spasses,Spässe,Spasss,Spässen"
pos,Spaß,0.2823,NA
pos,Spende,0.004,Spenden
pos,Spezialität,0.004,Spezialitäten
pos,Sprung,0.004,"Sprüngen,Sprunges,Sprünge,Sprungs"
pos,Stabilität,0.004,NA
pos,Standhaftigkeit,0.004,NA
pos,Stattlichkeit,0.004,NA
pos,Steigerung,0.004,Steigerungen
pos,Steigflug,0.004,NA
pos,Stifter,0.004,NA
pos,Stiftung,0.004,Stiftungen
pos,Stil,0.3398,"Stile,Stilen,Stiles,Stils"
pos,Stimulation,0.004,Stimulationen
pos,Stolz,0.0797,"Stolzes,Stolzs"
pos,Stärke,0.004,Stärken
pos,Stütze,0.004,NA
pos,Subvention,0.004,Subventionen
pos,Suchtfaktor,0.004,"Suchtfaktors,Suchtfaktoren"
pos,Superlativ,0.004,"Superlativen,Superlative,Superlativs"
pos,Symbiose,0.004,Symbiosen
pos,Sympathie,0.004,NA
pos,Talent,0.3352,"Talents,Talenten,Talentes,Talente"
pos,Toleranz,0.004,Toleranzen
pos,Tradition,0.004,Traditionen
pos,Treue,0.2019,NA
pos,Triumph,0.004,"Triumphen,Triumphes,Triumphe,Triumphs"
pos,Trophäe,0.004,Trophäen
pos,Trost,0.0706,"Trosts,Trostes"
pos,Umbruch,0.004,"Umbruches,Umbrüche,Umbruchs,Umbrüchen"
pos,Unabhängigkeit,0.004,Unabhängigkeiten
pos,Unbesiegbarkeit,0.004,NA
pos,Unerschrockenheit,0.004,NA
pos,Unfehlbarkeit,0.004,NA
pos,Unparteilichkeit,0.004,NA
pos,Unschuld,0.004,NA
pos,Unsterblichkeit,0.004,NA
pos,Unterstützung,0.004,Unterstützungen
pos,Unverwundbarkeit,0.004,NA
pos,Unverzichtbarkeit,0.004,NA
pos,Unwiderstehlichkeit,0.004,NA
pos,Upgrade,0.004,NA
pos,Verantwortung,0.004,Verantwortungen
pos,Verband,0.004,"Verbände,Verbänden,Verbands,Verbandes"
pos,Verbesserung,0.004,Verbesserungen
pos,Verbund,0.004,NA
pos,Verbundenheit,0.004,NA
pos,Verbündete,0.004,NA
pos,Verdienst,0.004,"Verdienstes,Verdienste,Verdiensts,Verdiensten"
pos,Veredelung,0.004,NA
pos,Verehrung,0.004,NA
pos,Vereinbarung,0.004,Vereinbarungen
pos,Vereinfachung,0.004,Vereinfachungen
pos,Vereinigung,0.004,Vereinigungen
pos,Vererbung,0.004,Vererbungen
pos,Verfeinerung,0.004,Verfeinerungen
pos,Vergebung,0.004,Vergebungen
pos,Vergrößerung,0.004,Vergrößerungen
pos,Vergötterung,0.004,Vergötterungen
pos,Verhandelung,0.004,NA
pos,Verlobung,0.004,Verlobungen
pos,Verlöbnis,0.004,"Verlöbnissen,Verlöbnisen,Verlöbnise,Verlöbniss,Verlöbnisses,Verlöbnisse,Verlöbnises"
pos,Vermittlung,0.004,NA
pos,Vernunft,0.004,NA
pos,Verschönerung,0.004,Verschönerungen
pos,Versicherung,0.004,Versicherungen
pos,Versprechen,0.004,Versprechens
pos,Verstand,0.004,"Verstands,Verstandes"
pos,Verständnis,0.004,"Verständnissen,Verständnisse,Verständnisses,Verständniss"
pos,Verstärkung,0.004,Verstärkungen
pos,Versöhnung,0.004,Versöhnungen
pos,Verteidiger,0.004,"Verteidigern,Verteidigers"
pos,Verteidigung,0.004,Verteidigungen
pos,Vertrag,0.004,"Verträgen,Verträge,Vertrags,Vertrages"
pos,Vertrauen,0.3512,Vertrauens
pos,Vertrauenswürdigkeit,0.004,NA
pos,Vertrauter,0.004,NA
pos,Vertrautheit,0.004,Vertrautheiten
pos,Verwendbarkeit,0.004,NA
pos,Verwirklichung,0.004,Verwirklichungen
pos,Vielseitigkeit,0.004,NA
pos,Vielzahl,0.004,NA
pos,Visionär,0.004,"Visionäres,Visionäre,Visionärs,Visionären"
pos,Vitalität,0.004,NA
pos,Vollständigkeit,0.004,NA
pos,Vorbereitung,0.004,Vorbereitungen
pos,Vorsicht,0.004,NA
pos,Vorsorge,0.004,Vorsorgen
